from,to
"Escherichia coli","Escherichia coli NCCP 15739"
"Lacticaseibacillus rhamnosus","Lacticaseibacillus rhamnosus NCTC13764"
"Neisseria meningitidis","Neisseria meningitidis FAM18"
"Lysinibacillus","Lysinibacillus sp. FJAT-51161"
"Mycobacterium","Mycobacterium sp. MCS"
"Vibrio cholerae","Vibrio cholerae O1 biovar El Tor HC1037"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa E90"
"Bacillus atrophaeus","Bacillus atrophaeus UCMB-5137"
"Bacillus velezensis","Bacillus velezensis LABIM40"
"Neisseria meningitidis","Neisseria meningitidis MC58"
"Clostridioides difficile","Clostridioides difficile DSM 29637"
"Streptomyces","Streptomyces sp. ICC1"
"Bordetella parapertussis","Bordetella parapertussis H101"
"Streptomyces autolyticus","Streptomyces autolyticus CGMCC0516"
"Halobacterium","Halobacterium sp. DL1"
"Cyanobacteria","cyanobacterium endosymbiont of Epithemia turgida"
"Acinetobacter baumannii","Acinetobacter baumannii B8300"
"Escherichia coli","Escherichia coli FDAARGOS_403"
"Escherichia coli","Escherichia coli SCAID URN1-2019"
"Vibrio natriegens","Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759"
"Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"Methylorubrum zatmanii","Methylorubrum zatmanii PSBB041"
"Glycomycetaceae","Stackebrandtia"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111174"
"Staphylococcus aureus","Staphylococcus aureus CA12"
"Phocaeicola vulgatus","Phocaeicola vulgatus FDAARGOS_1099"
"Mycobacteroides abscessus","Mycobacteroides abscessus G122"
"Ferrovaceae","Ferrovum"
"Neisseria mucosa","Neisseria mucosa ATCC 19696"
"Lactobacillus delbrueckii","Lactobacillus delbrueckii P3MRA"
"Enterococcus faecium","Enterococcus faecium KCCM 12118"
"Streptomyces viridifaciens","Streptomyces viridifaciens ATCC 11989"
"Methylophilus medardicus","Methylophilus medardicus MMS-M-37"
"Providencia rettgeri","Providencia rettgeri YPR31"
"Bacillus velezensis","Bacillus velezensis DSYZ"
"Brevundimonas","Brevundimonas sp. GRTSA-9"
"Xylella fastidiosa","Xylella fastidiosa J1a12"
"Aeromonas veronii","Aeromonas veronii Hm21"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum TMW 1.25"
"Levilactobacillus brevis","Levilactobacillus brevis BDGP6"
"Enterobacter asburiae","Enterobacter asburiae ENIPBJ-CG1"
"Flavobacterium columnare","Flavobacterium columnare F2R72"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC002"
"Staphylococcus","Staphylococcus lutrae"
"Nitrosopumilus oxyclinae","Nitrosopumilus oxyclinae HCE1"
"Vibrio anguillarum","Vibrio anguillarum Ba35-E2-2"
"Campylobacter","Campylobacter lanienae"
"Bacteroides thetaiotaomicron","Bacteroides thetaiotaomicron 7330"
"Erysipelothrix piscisicarius","Erysipelothrix piscisicarius 15TAL0474"
"Bartonella","Bartonella clarridgeiae"
"Escherichia coli","Escherichia coli JJ2434"
"Cereibacter sphaeroides","Luteovulum sphaeroides AB24"
"Lelliottia nimipressuralis","Lelliottia nimipressuralis SGAir0187"
"Leuconostoc gelidum","Leuconostoc gelidum subsp. gasicomitatum CBA3613"
"Clostridium","Clostridium sp. JN-9"
"Corynebacterium diphtheriae","Corynebacterium diphtheriae NCTC3529"
"Pseudomonas","Pseudomonas sp. 43A"
"Streptomyces californicus","Streptomyces californicus FDAARGOS_1212"
"Candidatus Microgenomates","Candidatus Microgenomates bacterium"
"Bacillus dafuensis","Bacillus dafuensis FJAT-25496"
"Lactobacillus johnsonii","Lactobacillus johnsonii DC22.2"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-107"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae CFBP1952"
"Staphylococcus aureus","Staphylococcus aureus JH4899"
"Cyanothecaceae","Cyanothece"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PA1"
"Aliarcobacter cibarius","Aliarcobacter cibarius H743"
"Bordetella parapertussis","Bordetella parapertussis J280"
"Bacillus","Bacillus altitudinis"
"Rothia","Rothia kristinae"
"Streptococcus","Streptococcus koreensis"
"Roseovarius","Roseovarius sp. THAF8"
"Selenomonas ruminantium","Selenomonas ruminantium subsp. lactilytica TAM6421"
"Xanthomonas citri","Xanthomonas citri pv. citri AW16"
"Staphylococcus aureus","Staphylococcus aureus AR_0226"
"Pantoea","Pantoea rwandensis"
"Haemophilus influenzae","Haemophilus influenzae NCTC11426"
"Peptacetobacter hiranonis","Peptacetobacter hiranonis DGF055142"
"Cronobacter","Cronobacter sakazakii"
"Cellulomonadaceae","Paraoerskovia"
"Eubacteriales","Clostridiales Family XIII. Incertae Sedis"
"Bacillus mobilis","Bacillus mobilis ML-A2C4"
"Streptomyces venezuelae","Streptomyces venezuelae ATCC 14585"
"Escherichia coli","Escherichia coli B str. REL606"
"Granulibacter bethesdensis","Granulibacter bethesdensis NIH8.1"
"Plantactinospora","Plantactinospora sp. KBS50"
"Lacticaseibacillus rhamnosus","Lacticaseibacillus rhamnosus WQ2"
"Peribacillus asahii","Peribacillus asahii OM18"
"Chlamydia psittaci","Chlamydia psittaci CP3"
"Citrobacter freundii","Citrobacter freundii M92"
"Clostridium","Clostridium autoethanogenum"
"Leptotrichia buccalis","Leptotrichia buccalis C-1013-b"
"Treponema pallidum","Treponema pallidum subsp. pallidum PT_SIF0954"
"Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis MMS-RVI-51"
"Streptomyces","Streptomyces sp. M56"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis variant bovis BCG str. Mexico"
"Actinopolymorpha","Actinopolymorpha singaporensis"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae PXO86"
"Cronobacter sakazakii","Cronobacter sakazakii CS-931"
"Lawsonia intracellularis","Lawsonia intracellularis N343"
"Pectobacteriaceae","Lonsdalea"
"Staphylococcus aureus","Staphylococcus aureus FDAARGOS_1"
"Escherichia coli","Escherichia coli AR_0150"
"Enterococcus faecium","Enterococcus faecium V2937"
"Bordetella pertussis","Bordetella pertussis I476"
"Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis MMS-VA-83"
"Haloferacaceae","Haloquadratum"
"Acinetobacter","Acinetobacter soli"
"Variovorax paradoxus","Variovorax paradoxus CSUSB"
"Rhodococcus qingshengii","Rhodococcus qingshengii djl-6-2"
"Alkaliphilus","Alkaliphilus metalliredigens"
"Sphingomonas paucimobilis","Sphingomonas paucimobilis AIMST S2"
"Corynebacterium glutamicum","Corynebacterium glutamicum ATCC 21799"
"Bordetella parapertussis","Bordetella parapertussis A747"
"Macrococcus bohemicus","Macrococcus bohemicus 19Msa422"
"Rhodococcus","Rhodococcus pyridinivorans"
"Corynebacterium","Corynebacterium glutamicum"
"Bacillus cytotoxicus","Bacillus cytotoxicus CH_2"
"Aliarcobacter cryaerophilus","Arcobacter cryaerophilus ATCC 43158"
"Lactobacillus amylovorus","Lactobacillus amylovorus GRL 1112"
"Vibrio parahaemolyticus","Vibrio parahaemolyticus Vb0624"
"Cupriavidus basilensis","Cupriavidus basilensis CCUG 49340"
"Erwinia rhapontici","Erwinia rhapontici MAFF 311154"
"Tumebacillus","Tumebacillus algifaecis"
"Geobacillus stearothermophilus","Geobacillus stearothermophilus DSM 458"
"Pseudomonas fluorescens","Pseudomonas fluorescens NCTC10038"
"Candidatus Nanopelagicus","Candidatus Nanopelagicus abundans"
"Mannheimia haemolytica","Mannheimia haemolytica 33690"
"Vibrio vulnificus","Vibrio vulnificus YJ016"
"Klebsiella pneumoniae","Klebsiella pneumoniae INF249"
"Mannheimia haemolytica","Mannheimia haemolytica 28488"
"Klebsiella michiganensis","Klebsiella michiganensis RHBSTW-00909"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120219"
"Leclercia","Leclercia sp. LSNIH1"
"Mycobacterium paraseoulense","Mycobacterium paraseoulense JCM 16952"
"Yersinia enterocolitica","Yersinia enterocolitica YE5"
"Klebsiella aerogenes","Klebsiella aerogenes FDAARGOS_641"
"Metabacillus","Metabacillus sp. KUDC1714"
"Stenotrophomonas acidaminiphila","Stenotrophomonas acidaminiphila ZAC14D2_NAIMI4_2"
"Dolosigranulum pigrum","Dolosigranulum pigrum KPL3246"
"Luteimonas yindakuii","Luteimonas yindakuii S-1072"
"Aeromonas hydrophila","Aeromonas hydrophila 3206"
"Dolosigranulum pigrum","Dolosigranulum pigrum KPL3033"
"Clostridium bornimense","Clostridium bornimense M2/40"
"Labrys","Labrys neptuniae"
"Listeria monocytogenes","Listeria monocytogenes Lm 3136"
"Oenococcus oeni","Oenococcus oeni OE37"
"Haemophilus influenzae","Haemophilus influenzae biotype aegyptius HE7/F1946"
"Bordetella bronchiseptica","Bordetella bronchiseptica ATCC:BAA-588D-5"
"Lactobacillus","Lactobacillus sp. CBA3606"
"Rhizobiaceae","Rhizobium"
"Arthrobacter","Arthrobacter sp. ERGS1:01"
"Streptococcus sanguinis","Streptococcus sanguinis NCTC7863"
"Melittangium boletus","Melittangium boletus DSM 14713"
"Sulfolobus islandicus","Sulfolobus islandicus Y.G.57.14"
"Brucella abortus","Brucella abortus BFY"
"Moraxella osloensis","Moraxella osloensis TT16"
"Sphingobacteriaceae","Mucilaginibacter"
"Synechocystis sp. PCC 6803","Synechocystis sp. PCC 6803 substr. GT-I"
"Clostridium butyricum","Clostridium butyricum 16-3"
"Dolosigranulum pigrum","Dolosigranulum pigrum KPL3052"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. abscessus GD42"
"Streptococcus pneumoniae","Streptococcus pneumoniae OXC141"
"Burkholderia pseudomallei","Burkholderia pseudomallei 406e"
"Dehalobacter","Dehalobacter sp. DCA"
"Rhizobium etli","Rhizobium etli CFN 42"
"Streptococcus agalactiae","Streptococcus agalactiae Sag27"
"Bifidobacterium longum","Bifidobacterium longum subsp. longum JCM 11343"
"Helicobacter pylori","Helicobacter pylori 52"
"Dehalococcoides mccartyi","Dehalococcoides mccartyi 195"
"Janthinobacterium","Janthinobacterium svalbardensis"
"Borrelia miyamotoi","Borrelia miyamotoi Yekat-17"
"Mycobacterium intracellulare","Mycobacterium intracellulare subsp. chimaera ZUERICH-2"
"Synechococcus","Synechococcus sp. KORDI-100"
"Bordetella bronchiseptica","Bordetella bronchiseptica I328"
"Francisella philomiragia","Francisella philomiragia GA01-2794"
"Clostridiales bacterium","Clostridiales bacterium AMB_PP1"
"Bacillus subtilis","Bacillus subtilis subsp. subtilis BSD-2"
"Bacillus cytotoxicus","Bacillus cytotoxicus CH_1"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120229"
"Lysobacter","Lysobacter capsici"
"Acinetobacter pittii","Acinetobacter pittii AP_882"
"Leptospira santarosai","Leptospira santarosai U233"
"Leifsonia","Leifsonia shinshuensis"
"Bacteroides","Bacteroides sp. CBA7301"
"Candidatus Fokinia","Candidatus Fokinia solitaria"
"Paenibacillus","Paenibacillus ihbetae"
"Staphylococcus warneri","Staphylococcus warneri WS479"
"Beijerinckiaceae","Beijerinckiaceae bacterium RH AL1"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC041"
"Halarcobacter bivalviorum","Halarcobacter bivalviorum LMG 26154"
"Clostridioides difficile","Clostridioides difficile 020709"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis Beijing-like"
"Enterococcus faecium","Enterococcus faecium ISMMS_VRE_9"
"Phocaeicola vulgatus","Phocaeicola vulgatus FDAARGOS_1098"
"Companilactobacillus farciminis","Companilactobacillus farciminis CNCM-I-3699-S"
"Candidatus Thioglobus singularis","Candidatus Thioglobus singularis NP1"
"Campylobacter","Campylobacter peloridis"
"Geobacteraceae","Geobacter"
"Erysipelotrichaceae","Faecalibacillus"
"Streptomyces cacaoi","Streptomyces cacaoi subsp. asoensis H2S5"
"Campylobacter helveticus","Campylobacter helveticus ATCC 51209"
"Dehalococcoides mccartyi","Dehalococcoides mccartyi KBVC1"
"Streptococcus agalactiae","Streptococcus agalactiae SA95"
"Staphylococcus aureus","Staphylococcus aureus USA 100"
"Proteobacteria","Betaproteobacteria"
"Pseudomonas mendocina","Pseudomonas mendocina ymp"
"Xanthomonas citri","Xanthomonas citri pv. phaseoli var. fuscans CFBP6991"
"Mycoplasma putrefaciens","Mycoplasma putrefaciens Mput9231"
"Hydrogenobacter","Hydrogenobacter thermophilus"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae MAI145"
"Kordia antarctica","Kordia antarctica IMCC3317"
"Leptospira","Leptospira borgpetersenii"
"Marinobacter hydrocarbonoclasticus","Marinobacter hydrocarbonoclasticus VT8"
"Staphylococcus cohnii","Staphylococcus cohnii FDAARGOS_744"
"Candidatus Campbellbacteria","Candidatus Campbellbacteria bacterium GW2011_OD1_34_28"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR_0146"
"Campylobacter coli","Campylobacter coli RM1875"
"Candidatus Nitrosopumilus koreensis","Candidatus Nitrosopumilus koreensis AR1"
"Francisella orientalis","Francisella orientalis FNO135"
"Adhaeribacter radiodurans","Adhaeribacter radiodurans KUDC8001"
"Sphingomonas","Sphingomonas paucimobilis"
"Mesoaciditogales","Mesoaciditogaceae"
"Bacillus velezensis","Bacillus velezensis 10075"
"Leptospira interrogans","Leptospira interrogans serovar Hardjo-prajitno Hardjoprajitno"
"Plantibacter","Plantibacter flavus"
"Pseudomonas","Pseudomonas sp. THAF7b"
"Mannheimia haemolytica","Mannheimia haemolytica 38120"
"Synechococcales","Acaryochloridaceae"
"Pseudomonas poae","Pseudomonas poae BS2776"
"Streptococcus oralis","Streptococcus oralis subsp. oralis ATCC 10557"
"Staphylococcus aureus","Staphylococcus aureus BSN9S"
"Streptomyces","Streptomyces sp. Mg1"
"Vibrio atlanticus","Vibrio atlanticus LGP32"
"Brachyspira hyodysenteriae","Brachyspira hyodysenteriae WA1"
"Streptococcus pyogenes","Streptococcus pyogenes emm9ST603"
"Neisseriaceae","Crenobacter"
"Paraburkholderia","Paraburkholderia phymatum"
"Salmonella enterica","Salmonella enterica subsp. salamae serovar 56:b:[1,5] SA20053897"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121178"
"Alkaliphilus metalliredigens","Alkaliphilus metalliredigens QYMF"
"Thermomicrobia","Sphaerobacterales"
"Thermogemmatispora","Thermogemmatispora argillosa"
"Microbacteriaceae","Protaetiibacter"
"Pirellulaceae","Stieleria"
"Acinetobacter schindleri","Acinetobacter schindleri SGAir0122"
"Listeria monocytogenes","Listeria monocytogenes J1926"
"Oscillibacter valericigenes","Oscillibacter valericigenes Sjm18-20"
"Gammaproteobacteria","Sedimenticola"
"Candidatus Paracaedibacter","Candidatus Paracaedibacter acanthamoebae"
"Candidatus Nitrosopelagicus","Candidatus Nitrosopelagicus brevis"
"Levilactobacillus zymae","Levilactobacillus zymae ACA-DC 3411"
"Treponema putidum","Treponema putidum OMZ 758"
"Acinetobacter","Acinetobacter gyllenbergii"
"Comamonas thiooxydans","Comamonas thiooxydans ZDHYF418"
"Bartonella quintana","Bartonella quintana NCTC12899"
"Campylobacteraceae","Aliarcobacter"
"Klebsiella pneumoniae","Klebsiella pneumoniae MRK9"
"Enterococcus faecium","Enterococcus faecium VB12993"
"Propionibacterium sp. oral taxon 193","Propionibacterium sp. oral taxon 193 F0672"
"Friedmanniella","Friedmanniella luteola"
"Pseudomonas","Pseudomonas stutzeri"
"Escherichia coli","Escherichia coli O157:H7 DEC5B"
"Pectobacterium carotovorum","Pectobacterium carotovorum SCC1"
"Proteus penneri","Proteus penneri FDAARGOS_874"
"Francisella orientalis","Francisella orientalis FNO364"
"Rouxiella badensis","Rouxiella badensis SER3"
"Aeromonas","Aeromonas schubertii"
"Vibrio alginolyticus","Vibrio alginolyticus Vb1833"
"Agrobacterium tumefaciens","Agrobacterium tumefaciens Q15/94"
"Curtobacterium flaccumfaciens","Curtobacterium flaccumfaciens pv. flaccumfaciens P990"
"Asaia","Asaia bogorensis"
"Micromonosporaceae","Phytohabitans"
"Thiotrichales","Thiotrichaceae"
"Deinococcus irradiatisoli","Deinococcus irradiatisoli 17bor-2"
"Alcaligenes aquatilis","Alcaligenes aquatilis BU33N"
"Aliarcobacter","[Arcobacter] porcinus"
"Helicobacter","Helicobacter pullorum"
"Salinibacterium","Salinibacterium hongtaonis"
"Selenomonas sputigena","Selenomonas sputigena ATCC 35185"
"Pandoraea thiooxydans","Pandoraea thiooxydans ATSB16"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-160"
"Pseudooceanicola","Pseudooceanicola algae"
"Lysinibacillus sphaericus","Lysinibacillus sphaericus LMG 22257"
"Cohnella abietis","Cohnella abietis HS21"
"Bacteriovorax","Bacteriovorax stolpii"
"Bacillaceae","Pradoshia"
"Glutamicibacter protophormiae","Glutamicibacter protophormiae R912"
"Isosphaera","Isosphaera pallida"
"Klebsiella pneumoniae","Klebsiella pneumoniae 16_GR_13"
"Staphylococcus aureus","Staphylococcus aureus USA300-SUR19"
"Planococcus","Planococcus donghaensis"
"Flavobacterium columnare","Flavobacterium columnare F9S17"
"Plantactinospora","Plantactinospora sp. BB1"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae CFBP7340"
"Bacillus licheniformis","Bacillus licheniformis ATCC 14580"
"Limosilactobacillus reuteri","Limosilactobacillus reuteri ATG-F4"
"Klebsiella aerogenes","Klebsiella aerogenes Ka37751"
"Listeria monocytogenes","Listeria monocytogenes J2-064"
"Dactylococcopsis salina","Dactylococcopsis salina PCC 8305"
"Klebsiella pneumoniae","Klebsiella pneumoniae MNCRE53"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni NADC 20827"
"Enterobacter cancerogenus","Enterobacter cancerogenus CR-Eb1"
"Enterobacter cloacae","Enterobacter cloacae GGT036"
"Thermofilum","Thermofilum sp. 3507LT"
"Pantoea ananatis","Pantoea ananatis NN08200"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD12-6"
"Salmonella","Salmonella sp. SJTUF14152"
"Corynebacterium","Corynebacterium cystitidis"
"Caldicellulosiruptor kronotskyensis","Caldicellulosiruptor kronotskyensis 2002"
"Xanthomonas","Xanthomonas sp. LMG 31886"
"Paenibacillus stellifer","Paenibacillus stellifer DSM 14472"
"Streptomyces asterosporus","Streptomyces asterosporus DSM 41452"
"Sporosarcina","Sporosarcina sp. PTS2304"
"Streptomyces clavuligerus","Streptomyces clavuligerus F1D25"
"Mycoplasma orale","Mycoplasma orale NCTC10112"
"Staphylococcus aureus","Staphylococcus aureus FORC_040"
"Streptococcus constellatus","Streptococcus constellatus subsp. pharyngis C818"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. P125109"
"Escherichia coli","Escherichia coli 1105"
"Meiothermus","Meiothermus ruber"
"Burkholderia pseudomallei","Burkholderia pseudomallei K96243"
"Proteus mirabilis","Proteus mirabilis CRPM10"
"Synechococcus","Synechococcus sp. SynAce01"
"Bordetella parapertussis","Bordetella parapertussis J677"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia PEG-141"
"Proteus mirabilis","Proteus mirabilis VAC"
"Staphylococcus aureus","Staphylococcus aureus NF25"
"Crenarchaeota","Thermoprotei"
"Faecalibaculum","Faecalibaculum rodentium"
"Bifidobacterium longum","Bifidobacterium longum subsp. infantis BT1"
"Ralstonia solanacearum","Ralstonia solanacearum T60"
"Phenylobacterium","Phenylobacterium parvum"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae SCKP020143"
"Dokdonia","Dokdonia sp. MED134"
"Clostridium acetobutylicum","Clostridium acetobutylicum LJ4"
"Lancefieldella","Lancefieldella parvula"
"Helicobacter pylori","Helicobacter pylori Puno120"
"Sinorhizobium meliloti","Sinorhizobium meliloti RMO17"
"Pseudoalteromonas","Pseudoalteromonas sp. Xi13"
"Paracoccus","Paracoccus aminophilus"
"Streptomycetaceae","Streptomyces"
"Candidatus Nanopelagicales","Candidatus Nanopelagicaceae"
"Leptotrichiaceae","Sebaldella"
"Escherichia coli","Escherichia coli AR_0085"
"Pectobacterium carotovorum","Pectobacterium carotovorum 14A"
"Microbacteriaceae","Agrococcus"
"Clostridium cellulovorans","Clostridium cellulovorans 743B"
"Piscirickettsia salmonis","Piscirickettsia salmonis AY6492A"
